Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,age
5058281,F,NO,YES,0,202500,Commercial associate,Higher education,Married,House / apartment,-18752,-3435,1,1,1,1,Laborers,2,0,51
5054373,M,NO,NO,0,180000,Pensioner,Secondary / secondary special,Widow,House / apartment,-19801,365243,1,0,1,0,Laborers,1,0,54
5142988,F,NO,NO,1,90000,Working,Higher education,Married,House / apartment,-18764,-1504,1,1,0,0,High skill tech staff,3,0,51
5137229,F,YES,NO,0,135000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-17107,-2696,1,1,0,0,Drivers,2,0,47
5113373,F,NO,YES,1,135000,Pensioner,Higher education,Married,House / apartment,-11998,365243,1,0,1,0,Core staff,3,0,33
5053152,M,NO,YES,0,261000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21684,365243,1,0,0,0,Drivers,1,0,59
5090386,M,NO,YES,0,135000,Commercial associate,Higher education,Single / not married,House / apartment,-10851,-13735,1,0,0,0,Laborers,1,0,30
5142899,F,NO,NO,0,112500,Commercial associate,Higher education,Single / not married,With parents,-15216,-227,1,0,0,0,Managers,1,0,42
5113510,F,YES,YES,0,135000,Working,Secondary / secondary special,Married,House / apartment,-9873,-132,1,0,0,0,Laborers,2,0,27
5091457,F,NO,YES,2,135000,Working,Secondary / secondary special,Married,House / apartment,-10028,-6621,1,1,1,0,Sales staff,4,0,27
5009791,F,NO,NO,0,360000,Pensioner,Secondary / secondary special,Widow,House / apartment,-15624,365243,1,0,1,0,High skill tech staff,1,0,43
5149484,M,YES,YES,1,171000,Commercial associate,Higher education,Married,House / apartment,-18365,-2481,1,0,0,0,Laborers,3,0,50
5092221,F,NO,NO,0,40500,State servant,Secondary / secondary special,Married,House / apartment,-10578,-2818,1,0,0,0,Private service staff,2,0,29
5067003,M,YES,YES,0,130500,Working,Secondary / secondary special,Married,House / apartment,-21977,-11906,1,0,1,0,Drivers,2,0,60
5023838,F,YES,NO,0,306000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14010,-1077,1,0,1,0,Drivers,2,0,38
5095433,F,NO,YES,0,202500,Working,Higher education,Married,House / apartment,-14622,-9258,1,0,0,0,Laborers,2,0,40
5033797,F,YES,YES,0,112500,Commercial associate,Secondary / secondary special,Married,Office apartment,-13052,-2277,1,0,0,0,Drivers,2,0,36
5022803,F,YES,YES,0,112500,Working,Higher education,Widow,House / apartment,-15140,-1497,1,0,0,0,Cooking staff,1,0,41
5104953,M,YES,YES,0,90000,Working,Secondary / secondary special,Married,House / apartment,-10707,-2422,1,0,0,0,High skill tech staff,2,0,29
5100098,F,NO,YES,0,153000,Working,Secondary / secondary special,Married,House / apartment,-21276,-826,1,0,0,0,High skill tech staff,2,0,58
5091792,M,YES,YES,1,135000,Working,Secondary / secondary special,Married,House / apartment,-23360,-2969,1,1,0,0,Core staff,3,0,64
5149805,F,NO,YES,0,180000,State servant,Incomplete higher,Single / not married,With parents,-13095,-2086,1,0,1,1,Managers,1,0,36
5089681,F,NO,NO,0,112500,Commercial associate,Incomplete higher,Married,House / apartment,-17355,-1070,1,1,0,0,Laborers,2,0,48
5052678,F,NO,YES,1,90000,Working,Higher education,Married,House / apartment,-23679,-8172,1,1,1,0,Accountants,3,0,65
5116809,F,NO,YES,0,157500,Working,Secondary / secondary special,Married,House / apartment,-11262,-701,1,0,0,0,Core staff,2,0,31
5143353,F,YES,NO,0,247500,Working,Secondary / secondary special,Married,House / apartment,-20577,-1384,1,1,0,0,Managers,2,0,56
5090232,F,NO,YES,0,112500,Working,Secondary / secondary special,Widow,House / apartment,-21316,-9447,1,0,0,0,Laborers,1,0,58
5117095,M,YES,YES,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,-21887,365243,1,0,0,0,Core staff,2,0,60
5088987,F,NO,NO,2,360000,Working,Secondary / secondary special,Married,House / apartment,-13536,-1160,1,1,1,0,Laborers,4,0,37
5021584,F,NO,NO,1,360000,State servant,Secondary / secondary special,Married,Rented apartment,-11912,-1952,1,0,0,0,Core staff,3,0,33
5009291,F,NO,NO,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-23027,-4816,1,0,1,0,Low-skill Laborers,2,0,63
5051007,F,NO,NO,0,157500,Commercial associate,Higher education,Married,House / apartment,-12821,-1354,1,0,0,0,Drivers,2,0,35
5024263,F,YES,NO,0,135000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16027,-1128,1,0,1,0,Managers,2,0,44
5125771,F,NO,YES,0,166500,Working,Secondary / secondary special,Married,House / apartment,-15262,-469,1,0,0,0,High skill tech staff,2,0,42
5021879,M,YES,NO,2,180000,Working,Secondary / secondary special,Married,House / apartment,-10937,-217,1,0,1,0,Core staff,4,0,30
5137247,M,NO,NO,0,225000,Working,Secondary / secondary special,Married,House / apartment,-15035,-3273,1,1,1,0,Laborers,2,0,41
5096336,M,YES,NO,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23094,365243,1,0,1,0,Managers,1,0,63
5061762,F,YES,NO,1,135000,Working,Higher education,Married,Rented apartment,-10794,-563,1,0,0,1,Drivers,3,0,30
5069117,M,NO,YES,0,193500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20298,365243,1,0,0,0,Cleaning staff,1,0,56
5009579,M,NO,NO,0,247500,Pensioner,Secondary / secondary special,Married,House / apartment,-17615,365243,1,0,0,0,Sales staff,2,0,48
5048319,F,NO,NO,0,315000,Working,Higher education,Separated,House / apartment,-15170,-1526,1,0,0,0,Laborers,1,0,42
5023389,F,YES,YES,2,405000,Commercial associate,Higher education,Married,House / apartment,-18449,-2092,1,0,0,0,Secretaries,4,0,51
5143457,M,YES,YES,0,405000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912,-1749,1,0,0,0,Laborers,2,0,33
5089225,F,NO,NO,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21377,365243,1,0,1,0,Core staff,2,0,59
5069257,M,YES,YES,1,270000,Working,Secondary / secondary special,Married,House / apartment,-10323,-931,1,0,1,1,Cooking staff,3,0,28
5044939,M,NO,YES,2,243000,State servant,Higher education,Married,House / apartment,-13810,-5639,1,0,1,0,Laborers,4,0,38
5022730,F,YES,NO,3,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10092,-1674,1,0,0,0,Core staff,5,0,28
5149413,F,NO,YES,2,112500,Commercial associate,Higher education,Married,House / apartment,-12488,-168,1,0,1,0,Laborers,4,0,34
5062745,F,NO,YES,0,337500,Working,Secondary / secondary special,Married,House / apartment,-14716,-1128,1,0,1,0,Laborers,2,0,40
5105565,M,NO,YES,0,135000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-15988,365243,1,0,1,0,Sales staff,2,0,44
5114544,F,NO,YES,0,117000,Working,Incomplete higher,Married,House / apartment,-15788,-4029,1,0,0,1,Medicine staff,2,0,43
5100352,M,NO,NO,0,202500,Working,Secondary / secondary special,Married,House / apartment,-23711,-4967,1,1,1,0,Core staff,2,0,65
5078841,F,NO,YES,0,270000,Working,Secondary / secondary special,Married,House / apartment,-19700,-3282,1,0,0,0,Managers,2,0,54
5117392,F,NO,NO,0,202500,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17189,-339,1,0,0,0,Managers,1,0,47
5022189,M,NO,NO,1,135000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12869,-7979,1,0,0,0,Drivers,2,0,35
5105422,F,NO,YES,0,216000,Working,Secondary / secondary special,Single / not married,House / apartment,-24194,-9683,1,0,0,0,Sales staff,1,0,66
5143453,M,YES,YES,0,135000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-8353,-1749,1,0,0,0,Drivers,2,0,23
5067832,M,YES,YES,0,225000,Working,Higher education,Married,House / apartment,-16814,-577,1,0,0,1,Sales staff,2,0,46
5090995,M,YES,YES,0,81000,Working,Higher education,Married,House / apartment,-15569,-2622,1,1,1,1,Private service staff,2,0,43
5089512,F,YES,NO,1,180000,Working,Secondary / secondary special,Married,Rented apartment,-14394,-1678,1,1,1,1,Accountants,3,0,39
5116373,F,NO,NO,1,292500,Working,Secondary / secondary special,Married,With parents,-10448,-976,1,0,0,0,Sales staff,3,0,29
5149106,F,NO,YES,2,225000,Working,Secondary / secondary special,Married,House / apartment,-17660,-3608,1,0,0,0,Drivers,4,0,48
5091737,F,YES,YES,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-14136,-2057,1,0,0,0,Laborers,1,0,39
5052620,M,YES,YES,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-18875,-1994,1,0,1,0,Managers,3,0,52
5087819,F,NO,YES,2,166500,Working,Secondary / secondary special,Married,House / apartment,-13021,-1563,1,0,0,0,Laborers,4,0,36
5139757,F,YES,YES,0,445500,Working,Higher education,Married,House / apartment,-18506,-7494,1,0,0,0,Laborers,2,0,51
5113639,F,NO,NO,0,180000,Pensioner,Higher education,Married,Municipal apartment,-18133,365243,1,0,0,0,Sales staff,2,0,50
5052811,F,NO,YES,0,45000,Working,Secondary / secondary special,Married,House / apartment,-12312,-4523,1,0,0,0,Sales staff,2,0,34
5095751,M,NO,NO,0,315000,Working,Secondary / secondary special,Married,With parents,-19298,-340,1,1,1,0,Managers,2,0,53
5096785,M,YES,YES,0,450000,Pensioner,Secondary / secondary special,Married,House / apartment,-15494,365243,1,0,0,0,Drivers,2,0,42
5062286,M,NO,YES,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20688,-1081,1,1,0,1,Managers,2,0,57
5090805,M,NO,NO,0,90000,Working,Secondary / secondary special,Single / not married,House / apartment,-11206,-6614,1,0,0,0,Core staff,1,0,31
5079075,F,NO,YES,0,148500,Working,Secondary / secondary special,Married,House / apartment,-12238,-1639,1,1,0,0,Laborers,2,0,34
5146447,F,NO,YES,0,135000,Working,Secondary / secondary special,Widow,House / apartment,-15161,-919,1,0,1,0,Sales staff,1,0,42
5051008,M,NO,NO,1,144000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11863,-3392,1,1,1,1,High skill tech staff,3,0,33
5100106,M,YES,NO,0,135000,Working,Secondary / secondary special,Married,House / apartment,-23208,-3261,1,1,1,0,Core staff,2,0,64
5094896,F,YES,YES,1,360000,Working,Secondary / secondary special,Civil marriage,House / apartment,-14962,-3928,1,0,0,0,Medicine staff,3,0,41
5050894,F,YES,NO,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-19010,365243,1,0,0,0,High skill tech staff,2,0,52
5054414,F,NO,NO,0,157500,Commercial associate,Higher education,Married,With parents,-19270,-5082,1,1,0,0,Sales staff,2,0,53
5025791,M,NO,YES,0,135000,Working,Secondary / secondary special,Married,House / apartment,-15244,-3630,1,0,0,0,Laborers,2,0,42
5067949,F,NO,YES,0,292500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11639,-3591,1,0,1,1,Laborers,1,0,32
5142482,F,YES,NO,2,112500,Commercial associate,Higher education,Married,House / apartment,-17340,-1199,1,0,0,0,Core staff,4,0,48
5041271,F,NO,YES,0,216000,Commercial associate,Higher education,Separated,House / apartment,-11462,-2469,1,0,0,0,Low-skill Laborers,1,0,31
5115957,M,YES,YES,0,126000,Working,Secondary / secondary special,Widow,House / apartment,-12454,-4304,1,0,0,0,Managers,1,0,34
5010881,F,NO,YES,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-19295,365243,1,0,1,0,Medicine staff,2,0,53
5029423,M,NO,YES,1,189000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-17937,-2514,1,0,0,1,High skill tech staff,3,0,49
5105159,M,NO,YES,2,337500,Commercial associate,Higher education,Married,House / apartment,-10359,-2187,1,1,1,0,Cooking staff,4,0,28
5029610,M,YES,YES,0,44550,Commercial associate,Higher education,Single / not married,House / apartment,-18934,-7140,1,0,0,0,Laborers,1,0,52
5117450,F,NO,NO,2,112500,Working,Secondary / secondary special,Married,House / apartment,-21845,-96,1,1,0,0,Managers,4,0,60
5143620,M,NO,YES,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-16717,365243,1,0,1,0,Cleaning staff,2,0,46
5023949,M,YES,YES,1,112500,Working,Secondary / secondary special,Married,House / apartment,-22911,-5176,1,0,0,0,Core staff,3,0,63
5089737,F,YES,NO,0,135000,Working,Secondary / secondary special,Married,House / apartment,-13686,-6761,1,1,1,0,Managers,2,0,37
5143402,F,YES,YES,0,135000,Commercial associate,Higher education,Married,House / apartment,-10473,-2356,1,0,1,0,Laborers,2,0,29
5041921,F,NO,NO,0,301500,Pensioner,Secondary / secondary special,Married,House / apartment,-14358,365243,1,0,1,0,High skill tech staff,2,0,39
5136909,M,NO,NO,1,112500,Working,Secondary / secondary special,Married,House / apartment,-12760,-2908,1,1,0,1,Accountants,3,0,35
5143596,M,NO,NO,0,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,-19171,-3333,1,1,0,0,High skill tech staff,2,0,53
5095939,F,NO,NO,0,67500,Working,Secondary / secondary special,Married,House / apartment,-9009,-3596,1,0,1,0,Laborers,2,0,25
5113343,M,NO,YES,2,292500,Working,Secondary / secondary special,Married,House / apartment,-14060,-4606,1,0,0,0,Laborers,4,0,39
5142920,F,NO,NO,1,315000,Working,Incomplete higher,Married,House / apartment,-8304,-4030,1,1,1,0,Core staff,3,0,23
5114294,F,NO,NO,0,117000,State servant,Secondary / secondary special,Widow,House / apartment,-21516,-5246,1,1,0,0,Laborers,1,0,59
5088055,F,NO,YES,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-10297,-3054,1,0,0,0,Sales staff,1,0,28
5142815,M,YES,NO,0,67500,Commercial associate,Incomplete higher,Married,House / apartment,-12621,-2906,1,0,1,0,Laborers,2,0,35
5054460,F,YES,NO,1,189000,Working,Secondary / secondary special,Married,House / apartment,-17468,-1915,1,0,1,0,Managers,3,0,48
5113134,M,NO,YES,0,202500,Pensioner,Incomplete higher,Widow,House / apartment,-20441,365243,1,0,0,0,Core staff,1,0,56
5069380,M,NO,YES,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-11405,-1267,1,0,0,0,Managers,1,0,31
5065798,F,NO,YES,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,-20011,365243,1,0,0,0,Laborers,2,0,55
5036396,M,YES,YES,0,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15309,-1256,1,0,0,0,Core staff,2,0,42
5148535,F,NO,YES,1,202500,Working,Secondary / secondary special,Married,House / apartment,-10676,-1721,1,0,1,0,Security staff,3,0,29
5105436,M,NO,YES,2,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-13528,-2317,1,0,0,0,Core staff,4,0,37
5105412,F,NO,YES,2,225000,Working,Secondary / secondary special,Married,House / apartment,-12834,-1518,1,0,0,0,Sales staff,4,0,35
5026177,F,YES,YES,0,157500,Working,Secondary / secondary special,Married,House / apartment,-18463,-7804,1,1,0,0,Laborers,2,0,51
5142584,F,YES,YES,0,180000,Working,Secondary / secondary special,Married,Rented apartment,-15051,-864,1,0,0,0,Core staff,2,0,41
5054297,F,YES,NO,0,112500,Working,Secondary / secondary special,Married,House / apartment,-9615,-7364,1,1,0,0,Core staff,2,0,26
5118108,M,YES,NO,0,81000,Working,Secondary / secondary special,Single / not married,House / apartment,-13766,-1101,1,1,0,0,Medicine staff,1,0,38
5054106,F,NO,NO,0,90000,Pensioner,Secondary / secondary special,Separated,House / apartment,-14344,365243,1,0,0,0,Drivers,1,0,39
5010683,M,YES,YES,0,180000,Working,Higher education,Married,House / apartment,-14788,-2231,1,0,0,0,Private service staff,2,0,41
5045850,F,YES,YES,2,94500,Commercial associate,Higher education,Married,With parents,-19738,-1327,1,0,0,0,Core staff,4,0,54
5058371,F,NO,YES,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17532,-355,1,1,1,0,Secretaries,2,0,48
5068147,F,NO,YES,0,450000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22190,365243,1,0,0,0,Cleaning staff,1,0,61
5137187,M,YES,NO,0,315000,Working,Secondary / secondary special,Married,House / apartment,-24302,-1934,1,1,0,0,Core staff,2,0,67
5139859,F,YES,YES,0,54000,Pensioner,Secondary / secondary special,Separated,House / apartment,-22190,365243,1,0,0,0,Laborers,1,0,61
5095873,F,NO,NO,0,112500,Working,Higher education,Civil marriage,House / apartment,-23451,-5179,1,1,1,0,Managers,2,0,64
5126809,M,NO,YES,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14011,-2326,1,0,1,1,Medicine staff,3,0,38
5096604,F,YES,NO,1,180000,Working,Higher education,Civil marriage,House / apartment,-9905,-980,1,1,1,0,High skill tech staff,3,0,27
5036765,F,NO,NO,1,225000,Working,Secondary / secondary special,Married,House / apartment,-22616,-1224,1,0,0,1,Managers,3,0,62
5091880,F,YES,YES,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10710,-7048,1,0,0,0,Managers,2,0,29
5090082,F,NO,NO,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13812,-1678,1,0,0,0,Core staff,2,0,38
5061481,F,NO,YES,1,292500,Commercial associate,Higher education,Married,House / apartment,-20142,-2266,1,0,0,1,Core staff,3,0,55
5125235,F,NO,YES,2,360000,Commercial associate,Higher education,Married,House / apartment,-15556,-73,1,0,0,0,Drivers,4,0,43
5089474,M,NO,NO,0,225000,Working,Higher education,Married,House / apartment,-22743,-3443,1,0,0,0,Managers,2,0,62
5126021,M,NO,NO,1,126000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12569,-2661,1,1,1,0,Sales staff,3,0,34
5114630,F,NO,YES,0,135000,Working,Secondary / secondary special,Married,House / apartment,-12523,-286,1,1,0,0,Drivers,2,0,34
5010225,F,YES,YES,1,270000,State servant,Secondary / secondary special,Married,House / apartment,-9444,-8044,1,0,0,0,Medicine staff,3,0,26
5118526,F,NO,YES,0,157500,Commercial associate,Higher education,Married,House / apartment,-18140,-523,1,0,0,0,Core staff,2,0,50
5061340,F,NO,YES,0,216000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23643,365243,1,0,0,0,Accountants,1,0,65
5118527,F,NO,YES,0,337500,Commercial associate,Higher education,Married,House / apartment,-17778,-523,1,0,0,0,Laborers,2,0,49
5090186,M,YES,YES,0,225000,Pensioner,Higher education,Married,House / apartment,-22887,365243,1,0,0,0,Medicine staff,2,0,63
5089596,F,YES,NO,0,108000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-21216,-978,1,0,0,0,Laborers,2,0,58
5066865,M,NO,YES,2,225000,Working,Secondary / secondary special,Married,House / apartment,-12418,-795,1,0,0,0,Laborers,4,0,34
5061832,M,NO,YES,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,-10602,365243,1,0,0,0,Laborers,2,0,29
5009941,M,NO,YES,2,180000,Working,Secondary / secondary special,Married,House / apartment,-15973,-2351,1,0,0,0,Managers,4,0,44
5052731,F,NO,YES,0,135000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17762,-1114,1,0,0,0,Core staff,2,0,49
5137175,F,NO,NO,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19558,-3760,1,1,1,0,Laborers,2,0,54
5045614,F,YES,YES,1,112500,Working,Higher education,Married,House / apartment,-17386,-1327,1,0,0,0,Waiters/barmen staff,3,0,48
5067926,F,NO,YES,0,270000,Pensioner,Secondary / secondary special,Widow,House / apartment,-13467,365243,1,0,0,0,Drivers,1,0,37
5047870,F,YES,YES,1,270000,Commercial associate,Higher education,Married,House / apartment,-11380,-3322,1,0,0,0,Private service staff,3,0,31
5025161,M,NO,NO,0,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,-18805,-5145,1,0,0,0,Managers,2,0,52
5145694,M,YES,YES,0,135000,Working,Higher education,Single / not married,With parents,-19363,-663,1,1,1,0,Core staff,1,0,53
5113455,F,NO,YES,1,351000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19982,-4119,1,0,0,0,Sales staff,3,0,55
5150164,M,NO,NO,0,202500,Pensioner,Secondary / secondary special,Widow,Municipal apartment,-20854,365243,1,0,1,0,Drivers,1,0,57
5126321,F,NO,NO,0,189000,Working,Secondary / secondary special,Married,House / apartment,-16143,-1719,1,1,1,0,Laborers,2,0,44
5088450,F,NO,YES,0,270000,State servant,Secondary / secondary special,Widow,House / apartment,-10756,-2052,1,0,1,0,Core staff,1,0,29
5068631,F,YES,YES,0,144000,Working,Secondary / secondary special,Married,House / apartment,-20858,-3641,1,0,0,0,High skill tech staff,2,0,57
5021693,F,YES,YES,2,67500,Working,Incomplete higher,Married,House / apartment,-17376,-1678,1,0,1,0,Laborers,4,0,48
5111172,F,YES,YES,0,247500,Working,Higher education,Married,Rented apartment,-21406,-481,1,0,0,0,Core staff,2,0,59
5029184,F,NO,YES,1,157500,Working,Secondary / secondary special,Married,House / apartment,-9963,-4603,1,0,0,0,Managers,3,0,27
5069051,F,YES,NO,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14020,-2484,1,0,0,0,Sales staff,2,0,38
5046379,F,NO,NO,0,157500,Working,Incomplete higher,Married,House / apartment,-20516,-1904,1,0,0,0,Security staff,2,0,56
5118477,F,NO,YES,0,180000,Working,Secondary / secondary special,Married,House / apartment,-20763,-888,1,0,0,0,Accountants,2,0,57
5106118,M,YES,YES,1,315000,Working,Higher education,Married,House / apartment,-17111,-393,1,0,0,0,Laborers,3,0,47
5024148,M,YES,NO,0,99000,Working,Higher education,Married,With parents,-10656,-1007,1,1,1,0,Accountants,2,0,29
5112966,F,NO,NO,0,351000,Working,Secondary / secondary special,Married,House / apartment,-15653,-10688,1,0,1,0,Private service staff,2,0,43
5089240,M,NO,NO,0,175500,State servant,Secondary / secondary special,Separated,House / apartment,-14661,-12332,1,0,1,1,Accountants,1,0,40
5067262,F,YES,YES,0,306000,Working,Secondary / secondary special,Married,House / apartment,-21574,-1724,1,0,1,0,Laborers,2,0,59
5045255,F,NO,YES,1,157500,Working,Secondary / secondary special,Married,House / apartment,-18643,-3689,1,0,0,0,Laborers,3,0,51
5044478,F,NO,NO,0,58500,Working,Secondary / secondary special,Married,House / apartment,-16011,-2228,1,0,0,0,Private service staff,2,0,44
5136020,M,YES,NO,1,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,-11680,-8479,1,0,0,0,Medicine staff,3,0,32
5033418,F,YES,NO,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20970,-2180,1,0,1,0,Laborers,2,0,57
5021737,M,NO,YES,0,247500,Pensioner,Secondary / secondary special,Widow,House / apartment,-17011,365243,1,0,0,0,Secretaries,1,0,47
5023231,M,YES,YES,0,189000,Working,Secondary / secondary special,Separated,House / apartment,-21887,-1362,1,0,0,0,Laborers,1,0,60
5029225,F,YES,YES,0,247500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-13867,365243,1,0,1,0,Sales staff,2,0,38
5028909,F,NO,NO,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17152,-1876,1,0,0,0,Core staff,2,0,47
5090793,F,NO,YES,0,148500,Working,Higher education,Married,House / apartment,-13317,-3503,1,0,1,0,Laborers,2,0,36
5126517,F,YES,NO,0,180000,Working,Higher education,Married,House / apartment,-12340,-2265,1,0,1,0,Sales staff,2,0,34
5146114,M,NO,YES,0,180000,State servant,Higher education,Separated,House / apartment,-19899,-11389,1,0,1,0,High skill tech staff,1,0,55
5146034,F,NO,YES,0,121900.5,Working,Secondary / secondary special,Single / not married,House / apartment,-22774,-4146,1,0,0,0,Managers,1,0,62
5142972,F,NO,NO,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-11498,-926,1,1,1,0,High skill tech staff,3,0,32
5028569,M,YES,YES,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16971,-5500,1,0,0,1,Drivers,2,0,46
5114032,F,NO,NO,0,225000,Working,Higher education,Married,House / apartment,-15946,-5521,1,0,0,0,Laborers,2,0,44
5085826,M,NO,NO,0,450000,Commercial associate,Higher education,Married,House / apartment,-11688,-1081,1,0,1,0,Security staff,2,0,32
5053089,F,NO,NO,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-11901,-658,1,0,0,0,Sales staff,1,0,33
5117753,M,YES,NO,0,135000,Working,Secondary / secondary special,Married,House / apartment,-13926,-1649,1,0,0,0,Laborers,2,0,38
5126826,M,NO,NO,1,157500,Working,Secondary / secondary special,Civil marriage,With parents,-13383,-3695,1,0,0,0,Managers,3,0,37
5018505,F,NO,NO,0,238500,Pensioner,Secondary / secondary special,Married,House / apartment,-17795,365243,1,0,0,0,Sales staff,2,0,49
5067893,F,YES,YES,0,261000,Working,Secondary / secondary special,Married,Rented apartment,-14838,-901,1,0,0,0,Laborers,2,0,41
5048305,M,NO,NO,0,180000,Working,Higher education,Separated,House / apartment,-10662,-1526,1,0,0,0,Core staff,1,0,29
5135531,F,YES,YES,0,225000,Working,Secondary / secondary special,Separated,House / apartment,-15203,-1751,1,0,0,0,Accountants,1,0,42
5067019,F,YES,YES,1,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,-8897,-1253,1,0,0,1,Laborers,3,0,24
5115671,F,YES,YES,1,112500,Working,Higher education,Married,House / apartment,-15461,-3663,1,0,0,0,Managers,3,0,42
5136985,F,YES,NO,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-13021,-3334,1,1,0,0,Sales staff,1,0,36
5126687,F,NO,YES,0,171000,Working,Secondary / secondary special,Married,House / apartment,-9403,-3149,1,1,0,0,Laborers,2,0,26
5058509,M,NO,YES,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-17993,365243,1,0,0,0,Core staff,2,0,49
5045513,F,YES,NO,1,202500,Working,Secondary / secondary special,Married,House / apartment,-17115,-4491,1,0,0,0,Laborers,3,0,47
5021730,F,YES,YES,1,33750,Commercial associate,Secondary / secondary special,Married,House / apartment,-14017,-1375,1,0,0,1,Managers,3,0,38
5048542,F,NO,YES,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-11344,365243,1,0,0,0,Laborers,2,0,31
5096342,F,NO,NO,0,135000,Working,Secondary / secondary special,Married,Municipal apartment,-10954,-1162,1,1,0,0,Core staff,2,0,30
5021293,M,YES,YES,1,157500,Commercial associate,Higher education,Married,House / apartment,-19054,-183,1,0,0,1,Managers,3,0,52
5143079,F,YES,NO,0,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,-22017,-500,1,0,0,0,Sales staff,2,0,60
5116478,M,YES,YES,2,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-22501,-489,1,0,1,0,Sales staff,4,0,62
5062294,M,YES,YES,0,153000,Working,Higher education,Married,House / apartment,-20516,-2450,1,0,0,1,Drivers,2,0,56
5091222,F,NO,YES,3,180000,Working,Secondary / secondary special,Married,House / apartment,-16694,-1539,1,0,0,0,Sales staff,5,0,46
5089887,M,NO,YES,0,180000,Working,Higher education,Married,House / apartment,-14495,-1556,1,0,0,0,Laborers,2,0,40
5090790,F,YES,YES,0,121500,Working,Higher education,Married,House / apartment,-23679,-7095,1,0,0,0,Managers,2,0,65
5146429,M,YES,NO,0,112500,Commercial associate,Incomplete higher,Civil marriage,With parents,-15113,-674,1,0,0,0,Medicine staff,2,0,41
5069292,M,YES,YES,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10171,-2605,1,1,1,0,Managers,3,0,28
5054407,F,NO,NO,0,360000,Commercial associate,Higher education,Married,With parents,-14869,-5082,1,1,0,0,Core staff,2,0,41
5028616,F,NO,YES,1,116100,Working,Higher education,Married,House / apartment,-14778,-1999,1,1,1,0,Laborers,3,0,40
